groupId,name,camp,resourceList-type-1,resourceList-id-1,resourceList-value-1,resourceList-type-2,resourceList-id-2,resourceList-value-2,resourceList-type-3,resourceList-id-3,resourceList-value-3,resourceList-type-4,resourceList-id-4,resourceList-value-4,resourceList-type-5,resourceList-id-5,resourceList-value-5,imgPath,
1100,s==2|恃才,1,3,21402,1,3,21405,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_zcaw,
1200,s==2|北有,1,3,21503,1,3,21504,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_byjr,
1300,s==2|大魏,1,3,21401,1,3,21507,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_dwzn,
1400,s==2|五子,1,3,21301,1,3,21403,1,3,21508,1,3,21502,1,3,21512,1,s==38|GUI/Atlas/DivineGenerals/S_banner_wzlj,
1500,s==2|曹氏,1,3,21201,1,3,21404,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_cszz,
1600,s==2|虎卫,1,3,21505,1,3,21510,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_hfjc,
2100,s==2|蜀汉,2,3,22401,1,3,22404,1,3,22405,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_shlc,
2200,s==2|军师,2,3,22507,1,3,22511,1,3,22510,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_jszj,
2300,s==2|蜀汉,2,3,22403,1,3,22402,1,3,22505,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_shxf,
2400,s==2|将门,2,3,22201,1,3,22301,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_jmfz,
2500,s==2|五虎,2,3,22502,1,3,22504,1,3,22508,1,3,22509,1,3,22501,1,s==38|GUI/Atlas/DivineGenerals/S_banner_wfsj,
3100,s==2|孙氏,3,3,23504,1,3,23201,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_sszz,
3200,s==2|绝代,3,3,23508,1,3,23503,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_jdsj,
3300,s==2|扶保,3,3,23402,1,3,23405,1,3,23404,1,3,23510,1,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_fbjd,
3400,s==2|江表,3,3,23301,1,3,23401,1,3,23507,1,3,23502,1,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_jbhs,
4100,s==2|定鼎,3,3,23403,1,3,23513,1,3,23506,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_ljyw,
4200,s==2|汉末,4,3,24404,1,3,24402,1,3,24510,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_hmml,
4300,s==2|神兵,4,3,24503,1,3,24508,1,3,24513,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_sbtj,
4400,s==2|黄天,4,3,24301,1,3,24504,1,3,24403,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_htdl,
4500,s==2|河北,4,3,24501,1,3,24502,1,3,24401,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_hbjs,
5100,s==2|乱世,5,3,25301,1,3,25402,1,3,25404,1,3,25401,1,3,25503,1,s==38|GUI/Atlas/DivineGenerals/S_banner_lsmj,
5200,s==2|南蛮,5,3,25403,1,3,25506,1,,,,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_nmzw,
5300,s==2|貂蝉,5,3,25504,1,3,25507,1,3,25513,1,,,,,,,s==38|GUI/Atlas/DivineGenerals/S_banner_dclh,
